INFO 2024-06-25 09:47:19,368 autoreload Watching for file changes with StatReloader
DEBUG 2024-06-25 09:47:19,871 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1718659995.3474107
DEBUG 2024-06-25 09:47:19,871 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\nturl2path.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,871 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1718659992.3509612
DEBUG 2024-06-25 09:47:19,872 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1718659995.6590393
DEBUG 2024-06-25 09:47:19,872 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1718659995.4907527
DEBUG 2024-06-25 09:47:19,872 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1718659994.9158897
DEBUG 2024-06-25 09:47:19,872 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\datetime.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,872 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1718659993.5876918
DEBUG 2024-06-25 09:47:19,872 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1718659995.6219187
DEBUG 2024-06-25 09:47:19,872 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\_encoded_words.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,873 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\_virtualenv.py first seen with mtime 1718659694.3689034
DEBUG 2024-06-25 09:47:19,873 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1718659993.3755724
DEBUG 2024-06-25 09:47:19,873 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\utils.py first seen with mtime 1718659995.4797504
DEBUG 2024-06-25 09:47:19,873 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templatetags\custom_filters.py first seen with mtime 1718836259.630833
DEBUG 2024-06-25 09:47:19,873 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1718659995.337368
DEBUG 2024-06-25 09:47:19,873 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\json\decoder.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,874 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\files.py first seen with mtime 1718659995.329321
DEBUG 2024-06-25 09:47:19,874 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\schemas\generators.py first seen with mtime 1718915696.2160249
DEBUG 2024-06-25 09:47:19,874 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1718659995.6001723
DEBUG 2024-06-25 09:47:19,874 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\decorators.py first seen with mtime 1718915696.095996
DEBUG 2024-06-25 09:47:19,874 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\utils.py first seen with mtime 1718659995.389563
DEBUG 2024-06-25 09:47:19,874 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1718659995.3834965
DEBUG 2024-06-25 09:47:19,875 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\serializers.py first seen with mtime 1719296910.3633218
DEBUG 2024-06-25 09:47:19,875 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\__init__.py first seen with mtime 1718659995.5802975
DEBUG 2024-06-25 09:47:19,875 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\crypto.py first seen with mtime 1718659995.6199183
DEBUG 2024-06-25 09:47:19,875 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\hashlib.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,875 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\mime\text.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,875 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1718659993.3795733
DEBUG 2024-06-25 09:47:19,875 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1718659995.6440358
DEBUG 2024-06-25 09:47:19,876 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\base.py first seen with mtime 1718659995.4677498
DEBUG 2024-06-25 09:47:19,876 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\streams.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,876 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\__init__.py first seen with mtime 1718659992.876155
DEBUG 2024-06-25 09:47:19,876 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\_compat_pickle.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,876 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1718659995.4606855
DEBUG 2024-06-25 09:47:19,876 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\sql.py first seen with mtime 1718659991.8488886
DEBUG 2024-06-25 09:47:19,876 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\sre_constants.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,877 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\reprlib.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,877 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1718659995.5027554
DEBUG 2024-06-25 09:47:19,877 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\log.py first seen with mtime 1718659995.633921
DEBUG 2024-06-25 09:47:19,877 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\ctypes\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,877 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\errors.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,877 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\urls\utils.py first seen with mtime 1718659995.6139169
DEBUG 2024-06-25 09:47:19,877 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\forms\widgets.py first seen with mtime 1718659995.508757
DEBUG 2024-06-25 09:47:19,877 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\mime\base.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,878 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\importlib\util.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,878 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1718659992.8841655
DEBUG 2024-06-25 09:47:19,878 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1718659995.4707482
DEBUG 2024-06-25 09:47:19,878 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\importlib\abc.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,878 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1718659993.592725
DEBUG 2024-06-25 09:47:19,878 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1718659991.8598895
DEBUG 2024-06-25 09:47:19,878 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\connection.py first seen with mtime 1718659995.6199183
DEBUG 2024-06-25 09:47:19,879 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\types.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,879 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\locale.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,879 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1718659995.3424096
DEBUG 2024-06-25 09:47:19,879 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\message.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,879 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1718659995.3363225
DEBUG 2024-06-25 09:47:19,879 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1718659995.6179178
DEBUG 2024-06-25 09:47:19,879 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1718659992.8881733
DEBUG 2024-06-25 09:47:19,880 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\_markupbase.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,880 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\hashable.py first seen with mtime 1718659995.6289206
DEBUG 2024-06-25 09:47:19,880 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\urls\base.py first seen with mtime 1718659995.6108174
DEBUG 2024-06-25 09:47:19,880 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1718659994.568161
DEBUG 2024-06-25 09:47:19,880 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\cache.py first seen with mtime 1718659995.618918
DEBUG 2024-06-25 09:47:19,880 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1718659995.5883439
DEBUG 2024-06-25 09:47:19,881 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\multiprocessing\reduction.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,881 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\warnings.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,881 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\views.py first seen with mtime 1719297098.5999272
DEBUG 2024-06-25 09:47:19,881 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\locks.py first seen with mtime 1718659995.340409
DEBUG 2024-06-25 09:47:19,881 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\static.py first seen with mtime 1718659995.6500368
DEBUG 2024-06-25 09:47:19,881 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1718659995.6249194
DEBUG 2024-06-25 09:47:19,881 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1718659992.5514412
DEBUG 2024-06-25 09:47:19,881 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1718659995.4927533
DEBUG 2024-06-25 09:47:19,882 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1718659991.85289
DEBUG 2024-06-25 09:47:19,882 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\mime\multipart.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,882 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\exceptions.py first seen with mtime 1718915696.097998
DEBUG 2024-06-25 09:47:19,882 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\pickle.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,882 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\timesince.py first seen with mtime 1718659995.6390345
DEBUG 2024-06-25 09:47:19,882 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\__init__.py first seen with mtime 1718659995.3875322
DEBUG 2024-06-25 09:47:19,882 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\wsgiref\simple_server.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,883 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1718659995.5914447
DEBUG 2024-06-25 09:47:19,883 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\stat.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,883 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1718659995.3243194
DEBUG 2024-06-25 09:47:19,883 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\operator.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,883 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\sessions\exceptions.py first seen with mtime 1718659994.9138768
DEBUG 2024-06-25 09:47:19,883 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1718659995.32232
DEBUG 2024-06-25 09:47:19,883 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\ssl.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,884 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\utils\formatting.py first seen with mtime 1718915696.310046
DEBUG 2024-06-25 09:47:19,884 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\proactor_events.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,884 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\sqlite3\schema.py first seen with mtime 1718659995.4496832
DEBUG 2024-06-25 09:47:19,884 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admindocs\utils.py first seen with mtime 1718659993.3855755
DEBUG 2024-06-25 09:47:19,884 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\format_helpers.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,884 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1718659995.3945644
DEBUG 2024-06-25 09:47:19,884 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\options.py first seen with mtime 1718659995.4757493
DEBUG 2024-06-25 09:47:19,885 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\importlib\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,885 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1718659995.6219187
DEBUG 2024-06-25 09:47:19,885 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1718659995.6369212
DEBUG 2024-06-25 09:47:19,885 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\base\introspection.py first seen with mtime 1718659995.3955643
DEBUG 2024-06-25 09:47:19,885 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1718659995.47875
DEBUG 2024-06-25 09:47:19,885 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1718659993.3795733
DEBUG 2024-06-25 09:47:19,885 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\forms\renderers.py first seen with mtime 1718659995.5067565
DEBUG 2024-06-25 09:47:19,886 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\mail\utils.py first seen with mtime 1718659995.352411
DEBUG 2024-06-25 09:47:19,886 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1718659995.3965645
DEBUG 2024-06-25 09:47:19,886 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\sites\__init__.py first seen with mtime 1718659995.122766
DEBUG 2024-06-25 09:47:19,886 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\urls.py first seen with mtime 1719296910.816805
DEBUG 2024-06-25 09:47:19,886 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\routers.py first seen with mtime 1718915696.1100008
DEBUG 2024-06-25 09:47:19,886 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\token.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,886 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1718659995.4967544
DEBUG 2024-06-25 09:47:19,887 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\posixpath.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,887 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\contextlib.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,887 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1718659995.5960789
DEBUG 2024-06-25 09:47:19,887 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\_distutils_hack\__init__.py first seen with mtime 1718659696.9198465
DEBUG 2024-06-25 09:47:19,887 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\contentmanager.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,887 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\utils\__init__.py first seen with mtime 1718915696.3070462
DEBUG 2024-06-25 09:47:19,887 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\exceptions.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,888 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\sqlite3\__init__.py first seen with mtime 1718659995.4436827
DEBUG 2024-06-25 09:47:19,888 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\asgiref\__init__.py first seen with mtime 1718659992.349973
DEBUG 2024-06-25 09:47:19,888 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1718659994.5711622
DEBUG 2024-06-25 09:47:19,888 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1718659995.612872
DEBUG 2024-06-25 09:47:19,888 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\http\response.py first seen with mtime 1718659995.5732954
DEBUG 2024-06-25 09:47:19,888 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\copy.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,888 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1718659995.3213189
DEBUG 2024-06-25 09:47:19,889 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\policy.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,889 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\relations.py first seen with mtime 1718915696.1069996
DEBUG 2024-06-25 09:47:19,889 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1718659995.3042474
DEBUG 2024-06-25 09:47:19,889 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1718659995.633921
DEBUG 2024-06-25 09:47:19,889 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\schemas\utils.py first seen with mtime 1718915696.2180252
DEBUG 2024-06-25 09:47:19,889 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\_compression.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,889 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1718659994.5751631
DEBUG 2024-06-25 09:47:19,890 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\copyreg.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,890 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\security\base.py first seen with mtime 1718659995.3363225
DEBUG 2024-06-25 09:47:19,890 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\select.pyd first seen with mtime 1652795162.0
DEBUG 2024-06-25 09:47:19,890 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\cli.py first seen with mtime 1718659991.8448882
DEBUG 2024-06-25 09:47:19,890 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\encodings\cp1251.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,890 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\filters\reindent.py first seen with mtime 1718659991.8588896
DEBUG 2024-06-25 09:47:19,890 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\unicodedata.pyd first seen with mtime 1652795164.0
DEBUG 2024-06-25 09:47:19,891 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\postgres\forms\hstore.py first seen with mtime 1718659994.5911658
DEBUG 2024-06-25 09:47:19,891 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\wsgiref\headers.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,891 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1718659993.5846908
DEBUG 2024-06-25 09:47:19,891 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1718659992.881156
DEBUG 2024-06-25 09:47:19,891 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\__init__.py first seen with mtime 1718659991.8428876
DEBUG 2024-06-25 09:47:19,891 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1718659995.389563
DEBUG 2024-06-25 09:47:19,892 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\encodings\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,892 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\defaultfilters.py first seen with mtime 1718659995.584299
DEBUG 2024-06-25 09:47:19,892 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admindocs\__init__.py first seen with mtime 1718659993.381574
DEBUG 2024-06-25 09:47:19,892 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1718659995.3032465
DEBUG 2024-06-25 09:47:19,892 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1718659995.331321
DEBUG 2024-06-25 09:47:19,892 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\generics.py first seen with mtime 1718915696.1009996
DEBUG 2024-06-25 09:47:19,892 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\models.py first seen with mtime 1719296910.36132
DEBUG 2024-06-25 09:47:19,892 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1718659995.6600392
DEBUG 2024-06-25 09:47:19,893 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\apps.py first seen with mtime 1718659537.1483452
DEBUG 2024-06-25 09:47:19,893 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\forms\models.py first seen with mtime 1718659995.5057564
DEBUG 2024-06-25 09:47:19,893 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1718659993.5826888
DEBUG 2024-06-25 09:47:19,893 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\events.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,893 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\zoneinfo\__init__.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,893 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\site.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,893 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\csv.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,894 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\utils\mediatypes.py first seen with mtime 1718915696.3130453
DEBUG 2024-06-25 09:47:19,894 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\http\cookies.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,894 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\numberformat.py first seen with mtime 1718659995.6349216
DEBUG 2024-06-25 09:47:19,894 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\concurrent\futures\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,894 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\html.py first seen with mtime 1718659995.6299202
DEBUG 2024-06-25 09:47:19,894 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\_ssl.pyd first seen with mtime 1652795162.0
DEBUG 2024-06-25 09:47:19,894 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1718659995.3343217
DEBUG 2024-06-25 09:47:19,895 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\_socket.pyd first seen with mtime 1652795162.0
DEBUG 2024-06-25 09:47:19,895 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\base64mime.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,895 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\utils\encoders.py first seen with mtime 1718915696.309047
